Version,Timestamp,DetectedObjects,ViolatingObjects,EnvironmentScore,Detections,ViolationsIndexes
1.0,2022-05-25 15:48:31,2,0,0.98,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [-1.1035919189453125, 168.12395095825195, 200.32293319702148, 479.98151779174805], 'bbox': [-0.0017243624, 0.35025823, 0.31300458, 0.9999615], 'tracking_id': 5}, {'position': [0.0, 0.0, 0.0], 'bbox_real': [215.11022567749023, 151.9771671295166, 407.16583251953125, 347.1229648590088], 'bbox': [0.33610973, 0.3166191, 0.6361966, 0.72317284], 'tracking_id': 7}]",[]
1.0,2022-05-25 15:48:32,1,0,0.99,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [223.4075927734375, 128.08035850524902, 405.26477813720703, 330.4251194000244], 'bbox': [0.34907436, 0.26683408, 0.6332262, 0.68838567], 'tracking_id': 7}]",[]
1.0,2022-05-25 15:48:32,1,0,0.99,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [245.85893630981445, 124.97104167938232, 400.70743560791016, 319.1653633117676], 'bbox': [0.3841546, 0.26035634, 0.62610537, 0.66492784], 'tracking_id': 7}]",[]
1.0,2022-05-25 15:48:33,1,0,0.99,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [241.24706268310547, 132.9983425140381, 354.8134994506836, 311.50074005126953], 'bbox': [0.37694854, 0.27707988, 0.5543961, 0.6489599], 'tracking_id': 7}]",[]
1.0,2022-05-25 15:48:33,1,0,0.99,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [364.2127227783203, 138.80394458770752, 522.5655364990234, 351.888370513916], 'bbox': [0.5690824, 0.28917488, 0.81650865, 0.7331008], 'tracking_id': 9}]",[]
1.0,2022-05-25 15:48:34,0,0,1.0,[],[]
1.0,2022-05-25 15:48:34,0,0,1.0,[],[]
1.0,2022-05-25 15:48:35,2,1,0.96,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [191.65237426757812, 144.57364082336426, 429.77779388427734, 465.80986976623535], 'bbox': [0.29945683, 0.30119509, 0.6715278, 0.9704372], 'tracking_id': 13}, {'position': [0.0, 0.0, 0.0], 'bbox_real': [285.7725715637207, 127.46901512145996, 501.5946960449219, 332.89881706237793], 'bbox': [0.44651964, 0.26556045, 0.7837417, 0.6935392], 'tracking_id': 12}]","[0, 1]"
1.0,2022-05-25 15:48:35,0,0,1.0,[],[]
1.0,2022-05-25 15:48:36,0,0,1.0,[],[]
1.0,2022-05-25 15:48:36,0,0,1.0,[],[]
1.0,2022-05-25 15:48:37,0,0,1.0,[],[]
1.0,2022-05-25 15:48:37,0,0,1.0,[],[]
1.0,2022-05-25 15:48:38,0,0,1.0,[],[]
1.0,2022-05-25 15:48:38,1,0,0.99,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [291.9403076171875, 168.29655647277832, 531.3982391357422, 478.31048011779785], 'bbox': [0.45615673, 0.35061783, 0.83030975, 0.99648017], 'tracking_id': 14}]",[]
1.0,2022-05-25 15:48:39,0,0,1.0,[],[]
1.0,2022-05-25 15:48:39,0,0,1.0,[],[]
1.0,2022-05-25 15:48:40,0,0,1.0,[],[]
1.0,2022-05-25 15:48:41,0,0,1.0,[],[]
1.0,2022-05-25 15:48:41,0,0,1.0,[],[]
1.0,2022-05-25 15:48:42,0,0,1.0,[],[]
1.0,2022-05-25 15:48:42,0,0,1.0,[],[]
1.0,2022-05-25 15:48:43,1,0,0.99,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [203.26431274414062, 172.47339248657227, 381.2374496459961, 377.42517471313477], 'bbox': [0.3176005, 0.35931957, 0.5956835, 0.78630245], 'tracking_id': 16}]",[]
1.0,2022-05-25 15:48:43,1,0,0.99,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [206.32081985473633, 167.83874988555908, 397.96302795410156, 397.331485748291], 'bbox': [0.32237628, 0.34966406, 0.62181723, 0.8277739], 'tracking_id': 16}]",[]
1.0,2022-05-25 15:48:44,2,1,0.96,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [380.73253631591797, 118.66637706756592, 624.619255065918, 429.173583984375], 'bbox': [0.5948946, 0.24722162, 0.9759676, 0.89411163], 'tracking_id': 17}, {'position': [0.0, 0.0, 0.0], 'bbox_real': [197.7420425415039, 163.8632583618164, 401.8648147583008, 451.0284233093262], 'bbox': [0.30897194, 0.3413818, 0.6279138, 0.93964255], 'tracking_id': 16}]","[0, 1]"
1.0,2022-05-25 15:48:44,2,1,0.96,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [391.57772064208984, 121.80596351623535, 620.4607772827148, 389.6294116973877], 'bbox': [0.6118402, 0.25376242, 0.96946996, 0.81172794], 'tracking_id': 17}, {'position': [0.0, 0.0, 0.0], 'bbox_real': [213.01433563232422, 170.26933193206787, 419.365234375, 387.20569610595703], 'bbox': [0.3328349, 0.35472777, 0.6552582, 0.80667853], 'tracking_id': 16}]","[0, 1]"
1.0,2022-05-25 15:48:45,1,0,0.99,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [409.06909942626953, 117.6482105255127, 631.2396621704102, 384.8997974395752], 'bbox': [0.63917047, 0.24510044, 0.986312, 0.8018746], 'tracking_id': 17}]",[]
1.0,2022-05-25 15:48:45,2,0,0.98,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [408.2177734375, 113.68226051330566, 610.0270080566406, 390.9535503387451], 'bbox': [0.6378403, 0.23683804, 0.9531672, 0.81448656], 'tracking_id': 17}, {'position': [0.0, 0.0, 0.0], 'bbox_real': [-0.5270099639892578, 156.6207790374756, 171.8183135986328, 477.6401424407959], 'bbox': [-0.00082345307, 0.3262933, 0.26846611, 0.99508363], 'tracking_id': 19}]",[]
1.0,2022-05-25 15:48:46,1,0,0.99,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [421.99546813964844, 113.27839851379395, 621.0465240478516, 377.17686653137207], 'bbox': [0.6593679, 0.23599666, 0.9703852, 0.78578514], 'tracking_id': 17}]",[]
1.0,2022-05-25 15:48:46,2,0,0.98,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [451.6715621948242, 129.42777156829834, 632.7968215942383, 367.96823501586914], 'bbox': [0.7057368, 0.2696412, 0.98874503, 0.7666005], 'tracking_id': 17}, {'position': [0.0, 0.0, 0.0], 'bbox_real': [-5.975532531738281, 128.1416416168213, 188.38031768798828, 476.2368106842041], 'bbox': [-0.00933677, 0.26696175, 0.29434425, 0.99216], 'tracking_id': 20}]",[]
1.0,2022-05-25 15:48:47,1,0,0.99,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [485.89195251464844, 127.92321681976318, 635.1716613769531, 420.8151054382324], 'bbox': [0.7592062, 0.2665067, 0.9924557, 0.87669814], 'tracking_id': 17}]",[]
1.0,2022-05-25 15:48:48,1,0,0.99,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [508.4248352050781, 147.31215476989746, 637.5789642333984, 413.0664539337158], 'bbox': [0.7944138, 0.30690032, 0.99621713, 0.8605551], 'tracking_id': 17}]",[]
1.0,2022-05-25 15:48:48,1,0,0.99,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [408.58165740966797, 168.32645416259766, 649.1578674316406, 466.3813018798828], 'bbox': [0.63840884, 0.3506801, 1.0143092, 0.9716277], 'tracking_id': 17}]",[]
1.0,2022-05-25 15:48:49,1,0,0.99,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [478.0940246582031, 151.1863660812378, 636.56982421875, 454.1981506347656], 'bbox': [0.7470219, 0.3149716, 0.99464035, 0.94624615], 'tracking_id': 17}]",[]
1.0,2022-05-25 15:48:49,1,0,0.99,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [439.64115142822266, 153.54422092437744, 633.3484268188477, 408.28250885009766], 'bbox': [0.6869393, 0.3198838, 0.9896069, 0.85058856], 'tracking_id': 17}]",[]
1.0,2022-05-25 15:48:50,1,0,0.99,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [433.0384826660156, 152.2294807434082, 606.1386871337891, 385.98873138427734], 'bbox': [0.6766226, 0.31714475, 0.9470917, 0.8041432], 'tracking_id': 17}]",[]
1.0,2022-05-25 15:48:50,1,0,0.99,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [419.65545654296875, 146.61827087402344, 582.1394348144531, 374.05099868774414], 'bbox': [0.65571165, 0.30545473, 0.90959287, 0.7792729], 'tracking_id': 17}]",[]
1.0,2022-05-25 15:48:51,1,0,0.99,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [408.30169677734375, 140.26765823364258, 557.2605895996094, 360.15363693237305], 'bbox': [0.6379714, 0.2922243, 0.8707197, 0.7503201], 'tracking_id': 17}]",[]
1.0,2022-05-25 15:48:51,1,0,0.99,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [387.12574005126953, 132.53236770629883, 539.6923446655273, 342.5361156463623], 'bbox': [0.60488397, 0.2761091, 0.8432693, 0.7136169], 'tracking_id': 17}]",[]
1.0,2022-05-25 15:48:52,1,0,0.99,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [360.35118103027344, 127.19369888305664, 513.062744140625, 322.4927616119385], 'bbox': [0.5630487, 0.26498687, 0.80166054, 0.6718599], 'tracking_id': 17}]",[]
1.0,2022-05-25 15:48:52,1,0,0.99,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [329.7359085083008, 134.35203552246094, 486.69803619384766, 324.64977264404297], 'bbox': [0.51521236, 0.27990007, 0.7604657, 0.6763537], 'tracking_id': 17}]",[]
1.0,2022-05-25 15:48:53,1,0,0.99,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [299.20148849487305, 130.4608154296875, 453.50353240966797, 326.6777515411377], 'bbox': [0.46750233, 0.27179337, 0.70859927, 0.68057865], 'tracking_id': 17}]",[]
1.0,2022-05-25 15:48:53,1,0,0.99,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [273.87807846069336, 128.97628784179688, 425.3313446044922, 316.20500564575195], 'bbox': [0.4279345, 0.2687006, 0.6645802, 0.6587604], 'tracking_id': 17}]",[]
1.0,2022-05-25 15:48:54,1,0,0.99,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [269.6055603027344, 127.53750801086426, 407.6410675048828, 319.9921417236328], 'bbox': [0.4212587, 0.26570314, 0.63693917, 0.6666503], 'tracking_id': 17}]",[]
1.0,2022-05-25 15:48:54,1,0,0.99,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [281.69992446899414, 121.46780490875244, 401.5400695800781, 298.94336700439453], 'bbox': [0.44015613, 0.25305793, 0.62740636, 0.6227987], 'tracking_id': 17}]",[]
1.0,2022-05-25 15:48:55,2,0,0.98,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [0.9794998168945312, 215.78457355499268, 197.166748046875, 484.5835304260254], 'bbox': [0.0015304685, 0.4495512, 0.30807304, 1.009549], 'tracking_id': 24}, {'position': [0.0, 0.0, 0.0], 'bbox_real': [290.7366180419922, 120.38251876831055, 412.9645538330078, 292.15038299560547], 'bbox': [0.45427597, 0.2507969, 0.6452571, 0.60864663], 'tracking_id': 17}]",[]
1.0,2022-05-25 15:48:56,1,0,0.99,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [315.05733489990234, 121.36536598205566, 418.2888412475586, 274.04568672180176], 'bbox': [0.4922771, 0.2528445, 0.6535763, 0.5709285], 'tracking_id': 17}]",[]
1.0,2022-05-25 15:48:56,1,0,0.99,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [327.41992950439453, 127.22232341766357, 406.5554428100586, 257.6356887817383], 'bbox': [0.51159364, 0.2650465, 0.6352429, 0.536741], 'tracking_id': 17}]",[]
1.0,2022-05-25 15:48:57,1,0,0.99,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [325.6678009033203, 121.48212432861328, 410.5841827392578, 258.00639152526855], 'bbox': [0.50885594, 0.25308776, 0.6415378, 0.5375133], 'tracking_id': 17}]",[]
1.0,2022-05-25 15:48:57,1,0,0.99,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [324.3382263183594, 121.17545127868652, 405.76377868652344, 260.8289051055908], 'bbox': [0.5067785, 0.25244886, 0.6340059, 0.54339355], 'tracking_id': 17}]",[]
1.0,2022-05-25 15:48:58,0,0,1.0,[],[]
1.0,2022-05-25 15:48:58,0,0,1.0,[],[]
1.0,2022-05-25 15:48:59,1,0,0.99,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [303.7748146057129, 116.06851816177368, 381.0352325439453, 264.0516757965088], 'bbox': [0.47464815, 0.24180941, 0.59536755, 0.55010766], 'tracking_id': 26}]",[]
1.0,2022-05-25 15:48:59,1,0,0.99,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [287.5376892089844, 116.11354351043701, 369.19586181640625, 259.383487701416], 'bbox': [0.44927764, 0.24190322, 0.57686853, 0.54038227], 'tracking_id': 26}]",[]
1.0,2022-05-25 15:49:00,1,0,0.99,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [274.5619583129883, 119.4724702835083, 352.54608154296875, 252.2336196899414], 'bbox': [0.42900306, 0.24890098, 0.55085325, 0.5254867], 'tracking_id': 26}]",[]
1.0,2022-05-25 15:49:00,1,0,0.99,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [250.00688552856445, 107.4948263168335, 361.5764617919922, 312.0534324645996], 'bbox': [0.39063576, 0.22394755, 0.5649632, 0.6501113], 'tracking_id': 28}]",[]
1.0,2022-05-25 15:49:01,0,0,1.0,[],[]
1.0,2022-05-25 15:49:01,1,0,0.99,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [202.78501510620117, 137.87210941314697, 398.0389404296875, 415.30723571777344], 'bbox': [0.3168516, 0.28723356, 0.62193584, 0.8652234], 'tracking_id': 29}]",[]
1.0,2022-05-25 15:49:02,1,0,0.99,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [442.7863311767578, 153.4829807281494, 613.048095703125, 383.64569664001465], 'bbox': [0.69185364, 0.3197562, 0.95788765, 0.79926187], 'tracking_id': 32}]",[]
1.0,2022-05-25 15:49:02,1,0,0.99,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [240.1142120361328, 111.6080904006958, 375.62755584716797, 357.57516860961914], 'bbox': [0.37517846, 0.23251686, 0.58691806, 0.74494827], 'tracking_id': 33}]",[]
1.0,2022-05-25 15:49:03,1,0,0.99,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [239.31413650512695, 117.69294261932373, 383.7723159790039, 419.28050994873047], 'bbox': [0.37392834, 0.24519363, 0.59964424, 0.87350106], 'tracking_id': 33}]",[]
1.0,2022-05-25 15:49:03,0,0,1.0,[],[]
1.0,2022-05-25 15:49:04,2,0,0.98,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [463.0414581298828, 172.8133249282837, 634.6172332763672, 413.3133888244629], 'bbox': [0.7235023, 0.36002776, 0.9915894, 0.86106956], 'tracking_id': 34}, {'position': [0.0, 0.0, 0.0], 'bbox_real': [160.27198791503906, 121.14428043365479, 387.00199127197266, 368.76508712768555], 'bbox': [0.25042498, 0.25238392, 0.6046906, 0.7682606], 'tracking_id': 33}]",[]
1.0,2022-05-25 15:49:04,1,0,0.99,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [447.83782958984375, 174.9897336959839, 643.1623077392578, 411.9349479675293], 'bbox': [0.6997466, 0.36456195, 1.0049411, 0.8581978], 'tracking_id': 34}]",[]
1.0,2022-05-25 15:49:05,1,0,0.99,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [463.79974365234375, 134.95309352874756, 642.0143127441406, 422.04872131347656], 'bbox': [0.7246871, 0.28115228, 1.0031474, 0.87926817], 'tracking_id': 34}]",[]
1.0,2022-05-25 15:49:05,1,0,0.99,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [474.35550689697266, 149.62347507476807, 634.5861434936523, 405.6760025024414], 'bbox': [0.7411805, 0.31171557, 0.99154085, 0.84515834], 'tracking_id': 34}]",[]
1.0,2022-05-25 15:49:06,2,0,0.98,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [464.3070983886719, 149.34089183807373, 641.6787719726562, 428.4130096435547], 'bbox': [0.72547984, 0.31112686, 1.0026231, 0.8925271], 'tracking_id': 34}, {'position': [0.0, 0.0, 0.0], 'bbox_real': [199.93064880371094, 129.89202976226807, 352.35862731933594, 325.25659561157227], 'bbox': [0.31239164, 0.2706084, 0.55056036, 0.6776179], 'tracking_id': 35}]",[]
1.0,2022-05-25 15:49:07,2,0,0.98,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [458.00670623779297, 156.51921272277832, 640.025634765625, 428.63476753234863], 'bbox': [0.7156355, 0.3260817, 1.00004, 0.8929891], 'tracking_id': 34}, {'position': [0.0, 0.0, 0.0], 'bbox_real': [203.06015014648438, 131.17761611938477, 344.8160934448242, 327.35389709472656], 'bbox': [0.31728148, 0.2732867, 0.53877515, 0.6819873], 'tracking_id': 35}]",[]
1.0,2022-05-25 15:49:07,2,0,0.98,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [453.90003204345703, 139.14892673492432, 635.4428482055664, 418.5355567932129], 'bbox': [0.7092188, 0.2898936, 0.99287945, 0.8719491], 'tracking_id': 34}, {'position': [0.0, 0.0, 0.0], 'bbox_real': [204.83566284179688, 130.5923080444336, 345.2245330810547, 308.66477966308594], 'bbox': [0.32005572, 0.2720673, 0.53941333, 0.6430516], 'tracking_id': 35}]",[]
1.0,2022-05-25 15:49:08,2,0,0.98,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [450.38719177246094, 134.00108814239502, 638.7557983398438, 426.5629005432129], 'bbox': [0.70373, 0.27916893, 0.99805593, 0.8886727], 'tracking_id': 34}, {'position': [0.0, 0.0, 0.0], 'bbox_real': [207.59000778198242, 133.47415924072266, 350.0672149658203, 312.34296798706055], 'bbox': [0.3243594, 0.27807117, 0.54698, 0.6507145], 'tracking_id': 35}]",[]
1.0,2022-05-25 15:49:08,2,0,0.98,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [448.1644058227539, 148.7122678756714, 641.1122894287109, 424.3647766113281], 'bbox': [0.7002569, 0.30981722, 1.001738, 0.8840933], 'tracking_id': 34}, {'position': [0.0, 0.0, 0.0], 'bbox_real': [208.53790283203125, 128.51357460021973, 348.3384704589844, 312.25504875183105], 'bbox': [0.32584047, 0.2677366, 0.54427886, 0.65053135], 'tracking_id': 35}]",[]
1.0,2022-05-25 15:49:09,1,0,0.99,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [201.96863174438477, 128.67098808288574, 344.4541931152344, 319.1953754425049], 'bbox': [0.315576, 0.26806456, 0.5382097, 0.66499037], 'tracking_id': 35}]",[]
1.0,2022-05-25 15:49:09,1,0,0.99,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [194.89614486694336, 141.74560546875, 343.53782653808594, 331.9423770904541], 'bbox': [0.30452523, 0.29530334, 0.53677785, 0.6915466], 'tracking_id': 35}]",[]
1.0,2022-05-25 15:49:10,2,0,0.98,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [190.79143524169922, 140.91713905334473, 340.7634735107422, 329.56738471984863], 'bbox': [0.29811162, 0.29357737, 0.5324429, 0.6865987], 'tracking_id': 35}, {'position': [0.0, 0.0, 0.0], 'bbox_real': [435.9899139404297, 144.19095039367676, 639.5192718505859, 432.2639751434326], 'bbox': [0.68123424, 0.3003978, 0.99924886, 0.90054995], 'tracking_id': 37}]",[]
1.0,2022-05-25 15:49:10,2,0,0.98,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [174.10249710083008, 136.81118488311768, 338.4584045410156, 339.6986389160156], 'bbox': [0.27203515, 0.2850233, 0.52884126, 0.7077055], 'tracking_id': 35}, {'position': [0.0, 0.0, 0.0], 'bbox_real': [442.8819274902344, 162.86903858184814, 635.7416534423828, 435.3581428527832], 'bbox': [0.692003, 0.3393105, 0.99334633, 0.90699613], 'tracking_id': 37}]",[]
1.0,2022-05-25 15:49:11,2,0,0.98,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [168.4625244140625, 137.4403953552246, 341.2500762939453, 339.3625545501709], 'bbox': [0.2632227, 0.28633416, 0.53320324, 0.7070053], 'tracking_id': 35}, {'position': [0.0, 0.0, 0.0], 'bbox_real': [444.35924530029297, 154.94386196136475, 635.5509567260742, 435.08045196533203], 'bbox': [0.6943113, 0.3227997, 0.99304837, 0.9064176], 'tracking_id': 37}]",[]
1.0,2022-05-25 15:49:11,2,0,0.98,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [171.661376953125, 142.20637321472168, 339.22985076904297, 348.9505863189697], 'bbox': [0.2682209, 0.29626328, 0.53004664, 0.7269804], 'tracking_id': 35}, {'position': [0.0, 0.0, 0.0], 'bbox_real': [445.8913040161133, 169.89744186401367, 631.4928817749023, 425.8802032470703], 'bbox': [0.69670516, 0.353953, 0.9867076, 0.8872504], 'tracking_id': 37}]",[]
1.0,2022-05-25 15:49:12,3,0,0.96,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [179.52905654907227, 144.3601655960083, 343.9073944091797, 359.5634651184082], 'bbox': [0.28051415, 0.30075034, 0.5373553, 0.74909055], 'tracking_id': 35}, {'position': [0.0, 0.0, 0.0], 'bbox_real': [442.9839324951172, 154.40907955169678, 640.7438659667969, 442.4739074707031], 'bbox': [0.6921624, 0.32168558, 1.0011623, 0.92182064], 'tracking_id': 37}, {'position': [0.0, 0.0, 0.0], 'bbox_real': [-5.237674713134766, 268.11089515686035, 184.01308059692383, 478.207426071167], 'bbox': [-0.008183867, 0.55856436, 0.28752044, 0.9962655], 'tracking_id': 39}]",[]
1.0,2022-05-25 15:49:12,2,0,0.98,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [193.49693298339844, 147.60595321655273, 356.5924835205078, 372.8082847595215], 'bbox': [0.30233896, 0.3075124, 0.55717576, 0.7766839], 'tracking_id': 35}, {'position': [0.0, 0.0, 0.0], 'bbox_real': [432.60440826416016, 157.2809886932373, 642.1463012695312, 427.6685428619385], 'bbox': [0.6759444, 0.32766873, 1.0033536, 0.89097613], 'tracking_id': 37}]",[]
1.0,2022-05-25 15:49:13,2,0,0.98,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [198.53057861328125, 145.54080963134766, 369.4781494140625, 374.560489654541], 'bbox': [0.31020403, 0.30321002, 0.5773096, 0.78033435], 'tracking_id': 35}, {'position': [0.0, 0.0, 0.0], 'bbox_real': [431.46026611328125, 152.7257251739502, 646.6738891601562, 434.62265968322754], 'bbox': [0.67415667, 0.3181786, 1.010428, 0.9054639], 'tracking_id': 37}]",[]
1.0,2022-05-25 15:49:14,2,0,0.98,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [200.37351608276367, 150.22461891174316, 376.9904327392578, 376.91685676574707], 'bbox': [0.31308362, 0.31296796, 0.58904755, 0.78524345], 'tracking_id': 35}, {'position': [0.0, 0.0, 0.0], 'bbox_real': [427.20062255859375, 140.08234977722168, 645.9900665283203, 413.56152534484863], 'bbox': [0.667501, 0.29183823, 1.0093595, 0.8615865], 'tracking_id': 37}]",[]
1.0,2022-05-25 15:49:14,2,0,0.98,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [200.94942092895508, 156.1545181274414, 378.9537811279297, 395.7967758178711], 'bbox': [0.31398347, 0.3253219, 0.5921153, 0.8245766], 'tracking_id': 35}, {'position': [0.0, 0.0, 0.0], 'bbox_real': [434.48917388916016, 147.07702159881592, 655.6807708740234, 418.3763122558594], 'bbox': [0.67888933, 0.30641046, 1.0245012, 0.8716173], 'tracking_id': 37}]",[]
1.0,2022-05-25 15:49:15,1,0,0.99,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [193.10937881469727, 166.62679195404053, 379.9092102050781, 407.8003692626953], 'bbox': [0.3017334, 0.34713915, 0.59360814, 0.8495841], 'tracking_id': 35}]",[]
1.0,2022-05-25 15:49:15,2,0,0.98,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [171.91797256469727, 167.29917526245117, 370.5900573730469, 406.3664245605469], 'bbox': [0.26862183, 0.34853995, 0.57904696, 0.8465967], 'tracking_id': 35}, {'position': [0.0, 0.0, 0.0], 'bbox_real': [448.38478088378906, 156.90898418426514, 648.7885284423828, 420.77184677124023], 'bbox': [0.7006012, 0.32689372, 1.0137321, 0.876608], 'tracking_id': 41}]",[]
1.0,2022-05-25 15:49:16,1,0,0.99,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [149.0529441833496, 169.95437622070312, 361.9664001464844, 413.92993927001953], 'bbox': [0.23289523, 0.35407162, 0.5655725, 0.86235404], 'tracking_id': 35}]",[]
1.0,2022-05-25 15:49:16,1,0,0.99,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [146.43993377685547, 159.08851146697998, 360.47515869140625, 415.91543197631836], 'bbox': [0.2288124, 0.3314344, 0.56324244, 0.8664905], 'tracking_id': 35}]",[]
