Version,Timestamp,DetectedObjects,ViolatingObjects,EnvironmentScore,Detections,ViolationsIndexes
1.0,2022-06-01 10:57:59,1,0,0.99,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [-6.258740425109863, 240.6485080718994, 152.70103454589844, 485.68634033203125], 'bbox': [-0.009779282, 0.50135106, 0.23859537, 1.0118465], 'tracking_id': 12}]",[]
1.0,2022-06-01 10:57:59,0,0,1.0,[],[]
1.0,2022-06-01 10:58:00,1,0,0.99,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [317.41817474365234, 272.0570468902588, 343.93566131591797, 357.3709774017334], 'bbox': [0.4959659, 0.5667855, 0.5373995, 0.74452287], 'tracking_id': 17}]",[]
1.0,2022-06-01 10:58:00,1,0,0.99,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [-4.1484832763671875, 256.3153553009033, 148.94455909729004, 488.10590744018555], 'bbox': [-0.006482005, 0.5339903, 0.23272587, 1.0168873], 'tracking_id': 12}]",[]
1.0,2022-06-01 10:58:01,1,0,0.99,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [-4.518890380859375, 256.5242385864258, 148.9349365234375, 488.5576629638672], 'bbox': [-0.007060766, 0.5344255, 0.23271084, 1.0178285], 'tracking_id': 12}]",[]
1.0,2022-06-01 10:58:02,1,0,0.99,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [-5.331826210021973, 258.4478187561035, 147.39273071289062, 489.00094985961914], 'bbox': [-0.008330978, 0.53843296, 0.23030114, 1.018752], 'tracking_id': 12}]",[]
1.0,2022-06-01 10:58:02,1,0,0.99,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [-7.451105117797852, 230.5100440979004, 145.16263008117676, 482.1895980834961], 'bbox': [-0.011642352, 0.48022926, 0.22681661, 1.0045617], 'tracking_id': 12}]",[]
1.0,2022-06-01 10:58:03,1,0,0.99,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [-6.959114074707031, 270.9082317352295, 141.7757225036621, 478.6370372772217], 'bbox': [-0.010873616, 0.56439215, 0.22152457, 0.9971605], 'tracking_id': 12}]",[]
1.0,2022-06-01 10:58:03,1,0,0.99,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [-7.426571846008301, 234.24489498138428, 152.08574295043945, 483.7159538269043], 'bbox': [-0.0116040185, 0.4880102, 0.23763397, 1.0077416], 'tracking_id': 20}]",[]
1.0,2022-06-01 10:58:04,1,0,0.99,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [-6.913557052612305, 236.98519706726074, 150.866117477417, 485.8673858642578], 'bbox': [-0.010802433, 0.49371916, 0.23572831, 1.0122237], 'tracking_id': 20}]",[]
1.0,2022-06-01 10:58:04,0,0,1.0,[],[]
1.0,2022-06-01 10:58:05,0,0,1.0,[],[]
1.0,2022-06-01 10:58:05,1,0,0.99,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [-8.006715774536133, 272.44683265686035, 142.56545066833496, 478.0287265777588], 'bbox': [-0.012510493, 0.56759757, 0.22275852, 0.9958932], 'tracking_id': 25}]",[]
1.0,2022-06-01 10:58:06,0,0,1.0,[],[]
1.0,2022-06-01 10:58:06,1,0,0.99,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [-3.52628231048584, 254.84161376953125, 148.5849380493164, 487.33909606933594], 'bbox': [-0.005509816, 0.53092, 0.23216397, 1.0152898], 'tracking_id': 26}]",[]
1.0,2022-06-01 10:58:07,1,0,0.99,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [-4.6137237548828125, 255.41851043701172, 147.60311126708984, 488.32117080688477], 'bbox': [-0.0072089434, 0.5321219, 0.23062986, 1.0173358], 'tracking_id': 27}]",[]
1.0,2022-06-01 10:58:07,1,0,0.99,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [-3.530139923095703, 258.31801414489746, 149.46146965026855, 488.30738067626953], 'bbox': [-0.0055158436, 0.5381625, 0.23353355, 1.017307], 'tracking_id': 27}]",[]
1.0,2022-06-01 10:58:08,1,0,0.99,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [-4.261112213134766, 259.8764991760254, 150.43270111083984, 488.5415840148926], 'bbox': [-0.006657988, 0.5414094, 0.2350511, 1.017795], 'tracking_id': 27}]",[]
1.0,2022-06-01 10:58:08,1,0,0.99,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [-3.7125635147094727, 256.4678764343262, 149.64492797851562, 488.20112228393555], 'bbox': [-0.0058008805, 0.5343081, 0.2338202, 1.0170857], 'tracking_id': 27}]",[]
1.0,2022-06-01 10:58:09,0,0,1.0,[],[]
1.0,2022-06-01 10:58:09,0,0,1.0,[],[]
1.0,2022-06-01 10:58:10,0,0,1.0,[],[]
1.0,2022-06-01 10:58:10,0,0,1.0,[],[]
1.0,2022-06-01 10:58:11,0,0,1.0,[],[]
1.0,2022-06-01 10:58:11,1,0,0.99,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [-6.356639862060547, 228.6282205581665, 151.94881439208984, 483.34922790527344], 'bbox': [-0.00993225, 0.4763088, 0.23742002, 1.0069776], 'tracking_id': 31}]",[]
1.0,2022-06-01 10:58:12,1,0,0.99,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [-6.944470405578613, 232.89630889892578, 151.23798370361328, 483.9499855041504], 'bbox': [-0.010850735, 0.48520064, 0.23630935, 1.0082291], 'tracking_id': 31}]",[]
1.0,2022-06-01 10:58:12,2,0,0.98,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [113.96055221557617, 199.44671630859375, 129.40826416015625, 251.59552574157715], 'bbox': [0.17806336, 0.415514, 0.20220041, 0.52415735], 'tracking_id': 34}, {'position': [0.0, 0.0, 0.0], 'bbox_real': [-7.858185768127441, 230.19770622253418, 151.19043350219727, 483.2807922363281], 'bbox': [-0.012278415, 0.47957855, 0.23623505, 1.006835], 'tracking_id': 33}]",[]
1.0,2022-06-01 10:58:13,1,0,0.99,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [-5.710663795471191, 209.41377639770508, 147.50442504882812, 479.56787109375], 'bbox': [-0.008922912, 0.4362787, 0.23047566, 0.99909973], 'tracking_id': 35}]",[]
1.0,2022-06-01 10:58:13,1,0,0.99,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [-5.397210121154785, 207.45413303375244, 144.5122528076172, 477.74980545043945], 'bbox': [-0.008433141, 0.4321961, 0.2258004, 0.9953121], 'tracking_id': 35}]",[]
1.0,2022-06-01 10:58:14,0,0,1.0,[],[]
1.0,2022-06-01 10:58:14,0,0,1.0,[],[]
1.0,2022-06-01 10:58:15,0,0,1.0,[],[]
1.0,2022-06-01 10:58:16,0,0,1.0,[],[]
1.0,2022-06-01 10:58:16,0,0,1.0,[],[]
1.0,2022-06-01 10:58:17,0,0,1.0,[],[]
1.0,2022-06-01 10:58:17,0,0,1.0,[],[]
1.0,2022-06-01 10:58:18,0,0,1.0,[],[]
1.0,2022-06-01 10:58:18,0,0,1.0,[],[]
1.0,2022-06-01 10:58:19,0,0,1.0,[],[]
1.0,2022-06-01 10:58:19,1,0,0.99,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [-5.985922813415527, 225.7287311553955, 151.57306671142578, 483.18408966064453], 'bbox': [-0.009353004, 0.4702682, 0.23683292, 1.0066335], 'tracking_id': 39}]",[]
1.0,2022-06-01 10:58:20,1,0,0.99,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [-5.308589935302734, 232.70404815673828, 153.9766788482666, 484.6908187866211], 'bbox': [-0.008294672, 0.4848001, 0.24058856, 1.0097725], 'tracking_id': 39}]",[]
1.0,2022-06-01 10:58:20,1,0,0.99,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [-6.427488327026367, 216.75477504730225, 152.08870887756348, 480.7674980163574], 'bbox': [-0.0100429505, 0.45157245, 0.23763861, 1.001599], 'tracking_id': 39}]",[]
1.0,2022-06-01 10:58:21,1,0,0.99,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [-6.093306541442871, 219.70622062683105, 153.22603225708008, 481.6584777832031], 'bbox': [-0.0095207915, 0.4577213, 0.23941568, 1.0034552], 'tracking_id': 39}]",[]
1.0,2022-06-01 10:58:21,1,0,0.99,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [-7.20677375793457, 224.44536209106445, 153.4282398223877, 484.22664642333984], 'bbox': [-0.011260584, 0.4675945, 0.23973162, 1.0088055], 'tracking_id': 39}]",[]
1.0,2022-06-01 10:58:22,1,0,0.99,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [-7.47377872467041, 222.9732084274292, 152.3326873779297, 485.10486602783203], 'bbox': [-0.011677779, 0.46452752, 0.23801982, 1.0106351], 'tracking_id': 39}]",[]
1.0,2022-06-01 10:58:22,1,0,0.99,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [-7.675676345825195, 218.43997478485107, 149.7287654876709, 482.24035263061523], 'bbox': [-0.011993244, 0.45508328, 0.2339512, 1.0046674], 'tracking_id': 39}]",[]
1.0,2022-06-01 10:58:23,1,0,0.99,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [-6.749920845031738, 225.98791122436523, 152.35387802124023, 483.17665100097656], 'bbox': [-0.010546751, 0.47080815, 0.23805293, 1.006618], 'tracking_id': 39}]",[]
1.0,2022-06-01 10:58:23,1,0,0.99,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [-7.229399681091309, 223.14661502838135, 152.94692993164062, 482.6617240905762], 'bbox': [-0.011295937, 0.46488878, 0.23897958, 1.0055453], 'tracking_id': 39}]",[]
1.0,2022-06-01 10:58:24,2,0,0.98,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [149.39462661743164, 248.1357765197754, 168.9957046508789, 322.28193283081055], 'bbox': [0.2334291, 0.51694953, 0.2640558, 0.6714207], 'tracking_id': 41}, {'position': [0.0, 0.0, 0.0], 'bbox_real': [-6.164064407348633, 226.05824947357178, 151.82058334350586, 483.32977294921875], 'bbox': [-0.009631351, 0.4709547, 0.23721966, 1.006937], 'tracking_id': 39}]",[]
1.0,2022-06-01 10:58:24,1,0,0.99,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [-6.989412307739258, 233.78326892852783, 152.6920986175537, 485.4796600341797], 'bbox': [-0.010920957, 0.48704848, 0.2385814, 1.011416], 'tracking_id': 39}]",[]
1.0,2022-06-01 10:58:25,1,0,0.99,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [-7.3206281661987305, 236.2976360321045, 152.52899169921875, 486.6459274291992], 'bbox': [-0.0114384815, 0.49228674, 0.23832655, 1.0138457], 'tracking_id': 39}]",[]
1.0,2022-06-01 10:58:26,2,0,0.98,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [168.20611953735352, 257.82331466674805, 190.7884407043457, 338.83678436279297], 'bbox': [0.26282206, 0.5371319, 0.29810694, 0.70590997], 'tracking_id': 42}, {'position': [0.0, 0.0, 0.0], 'bbox_real': [-6.949963569641113, 237.75386810302734, 152.23918914794922, 487.01860427856445], 'bbox': [-0.010859318, 0.49532056, 0.23787373, 1.0146221], 'tracking_id': 39}]",[]
1.0,2022-06-01 10:58:27,1,0,0.99,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [-6.125636100769043, 235.39681434631348, 151.28799438476562, 486.16493225097656], 'bbox': [-0.009571306, 0.49041003, 0.23638749, 1.0128436], 'tracking_id': 39}]",[]
1.0,2022-06-01 10:58:27,2,0,0.98,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [184.40275192260742, 269.9453544616699, 212.3142433166504, 348.0883598327637], 'bbox': [0.2881293, 0.56238616, 0.331741, 0.7251841], 'tracking_id': 44}, {'position': [0.0, 0.0, 0.0], 'bbox_real': [-6.017656326293945, 234.67942714691162, 151.71895027160645, 485.039005279541], 'bbox': [-0.009402588, 0.48891547, 0.23706086, 1.0104979], 'tracking_id': 39}]",[]
1.0,2022-06-01 10:58:28,2,0,0.98,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [198.4941864013672, 268.06297302246094, 224.42428588867188, 352.8377151489258], 'bbox': [0.31014717, 0.5584645, 0.35066295, 0.7350786], 'tracking_id': 44}, {'position': [0.0, 0.0, 0.0], 'bbox_real': [-5.715475082397461, 235.1912784576416, 150.36709785461426, 485.3082275390625], 'bbox': [-0.00893043, 0.48998183, 0.23494859, 1.0110588], 'tracking_id': 39}]",[]
1.0,2022-06-01 10:58:28,2,0,0.98,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [204.85197067260742, 273.7127494812012, 227.4863624572754, 355.9578323364258], 'bbox': [0.3200812, 0.5702349, 0.35544744, 0.7415788], 'tracking_id': 44}, {'position': [0.0, 0.0, 0.0], 'bbox_real': [-6.137652397155762, 234.93903636932373, 149.74542617797852, 486.55975341796875], 'bbox': [-0.009590082, 0.48945633, 0.23397723, 1.0136662], 'tracking_id': 39}]",[]
1.0,2022-06-01 10:58:29,1,0,0.99,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [-5.997753143310547, 237.00379371643066, 150.7375144958496, 487.5812530517578], 'bbox': [-0.009371489, 0.4937579, 0.23552737, 1.0157943], 'tracking_id': 39}]",[]
1.0,2022-06-01 10:58:29,1,0,0.99,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [-5.757055282592773, 233.15401554107666, 150.23113250732422, 486.58910751342773], 'bbox': [-0.008995399, 0.48573753, 0.23473614, 1.0137273], 'tracking_id': 39}]",[]
1.0,2022-06-01 10:58:30,1,0,0.99,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [-4.103517532348633, 252.5994873046875, 148.6737060546875, 488.62049102783203], 'bbox': [-0.006411746, 0.52624893, 0.23230267, 1.0179594], 'tracking_id': 39}]",[]
1.0,2022-06-01 10:58:30,1,0,0.99,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [-6.386218070983887, 231.6198205947876, 151.36938095092773, 486.9027900695801], 'bbox': [-0.009978466, 0.4825413, 0.23651466, 1.0143808], 'tracking_id': 39}]",[]
1.0,2022-06-01 10:58:31,1,0,0.99,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [-7.091765403747559, 231.53201580047607, 151.0889434814453, 485.1704978942871], 'bbox': [-0.011080883, 0.48235837, 0.23607647, 1.0107719], 'tracking_id': 39}]",[]
1.0,2022-06-01 10:58:31,2,0,0.98,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [256.0573196411133, 306.2182331085205, 289.1974639892578, 400.9640407562256], 'bbox': [0.40008956, 0.63795465, 0.45187104, 0.83534175], 'tracking_id': 48}, {'position': [0.0, 0.0, 0.0], 'bbox_real': [-6.945071220397949, 227.45962142944336, 150.93395233154297, 485.5941581726074], 'bbox': [-0.010851674, 0.4738742, 0.2358343, 1.0116545], 'tracking_id': 39}]",[]
1.0,2022-06-01 10:58:32,1,0,0.99,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [-7.206897735595703, 229.14170265197754, 151.0896110534668, 487.12955474853516], 'bbox': [-0.011260778, 0.47737855, 0.23607752, 1.0148532], 'tracking_id': 39}]",[]
1.0,2022-06-01 10:58:33,2,0,0.98,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [271.95886611938477, 316.70751571655273, 308.0716133117676, 421.9087028503418], 'bbox': [0.42493573, 0.6598073, 0.4813619, 0.87897646], 'tracking_id': 50}, {'position': [0.0, 0.0, 0.0], 'bbox_real': [-6.849427223205566, 229.22784805297852, 151.98232650756836, 487.8812599182129], 'bbox': [-0.01070223, 0.47755802, 0.23747239, 1.0164193], 'tracking_id': 39}]",[]
1.0,2022-06-01 10:58:33,2,0,0.98,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [242.30291366577148, 391.8976306915283, 276.025333404541, 477.302827835083], 'bbox': [0.3785983, 0.8164534, 0.43128958, 0.9943809], 'tracking_id': 52}, {'position': [0.0, 0.0, 0.0], 'bbox_real': [-6.466889381408691, 230.98325729370117, 149.29351806640625, 486.58687591552734], 'bbox': [-0.010104515, 0.48121512, 0.23327112, 1.0137227], 'tracking_id': 39}]",[]
1.0,2022-06-01 10:58:34,3,1,0.95,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [276.43070220947266, 350.9113311767578, 314.66346740722656, 457.540283203125], 'bbox': [0.43192297, 0.7310653, 0.49166167, 0.9532089], 'tracking_id': 54}, {'position': [0.0, 0.0, 0.0], 'bbox_real': [205.43394088745117, 366.1380672454834, 250.32609939575195, 478.1502056121826], 'bbox': [0.32099053, 0.76278764, 0.39113453, 0.99614626], 'tracking_id': 52}, {'position': [0.0, 0.0, 0.0], 'bbox_real': [-6.776742935180664, 237.1315097808838, 150.53330421447754, 487.16217041015625], 'bbox': [-0.010588661, 0.49402398, 0.23520829, 1.0149212], 'tracking_id': 39}]","[0, 1]"
1.0,2022-06-01 10:58:34,2,1,0.96,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [182.7482795715332, 333.96921157836914, 211.59849166870117, 437.45927810668945], 'bbox': [0.2855442, 0.6957692, 0.33062264, 0.9113735], 'tracking_id': 52}, {'position': [0.0, 0.0, 0.0], 'bbox_real': [254.82410430908203, 367.1433448791504, 305.5492401123047, 477.9378318786621], 'bbox': [0.39816266, 0.76488197, 0.4774207, 0.9957038], 'tracking_id': 54}]","[0, 1]"
1.0,2022-06-01 10:58:35,2,1,0.96,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [163.03325653076172, 310.06113052368164, 192.66143798828125, 406.39177322387695], 'bbox': [0.25473946, 0.6459607, 0.3010335, 0.8466495], 'tracking_id': 57}, {'position': [0.0, 0.0, 0.0], 'bbox_real': [-3.5245561599731445, 253.97661209106445, 148.12646865844727, 490.0320053100586], 'bbox': [-0.005507119, 0.52911794, 0.2314476, 1.0209], 'tracking_id': 55}]","[0, 1]"
1.0,2022-06-01 10:58:35,2,1,0.96,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [131.87170028686523, 300.0179100036621, 180.25503158569336, 477.9174041748047], 'bbox': [0.20604953, 0.6250373, 0.2816485, 0.99566126], 'tracking_id': 58}, {'position': [0.0, 0.0, 0.0], 'bbox_real': [-6.975545883178711, 232.76138305664062, 151.87396049499512, 483.9392852783203], 'bbox': [-0.01089929, 0.48491955, 0.23730306, 1.0082068], 'tracking_id': 55}]","[0, 1]"
1.0,2022-06-01 10:58:36,1,0,0.99,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [-8.36817741394043, 222.34837532043457, 152.10917472839355, 486.1786651611328], 'bbox': [-0.013075277, 0.46322578, 0.23767059, 1.0128722], 'tracking_id': 55}]",[]
1.0,2022-06-01 10:58:36,1,0,0.99,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [-7.571139335632324, 213.44143867492676, 150.87133407592773, 484.0773010253906], 'bbox': [-0.011829905, 0.44466966, 0.23573646, 1.0084944], 'tracking_id': 55}]",[]
1.0,2022-06-01 10:58:38,1,0,0.99,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [-5.337004661560059, 256.25301361083984, 145.0797462463379, 492.2516441345215], 'bbox': [-0.00833907, 0.53386045, 0.2266871, 1.0255243], 'tracking_id': 55}]",[]
1.0,2022-06-01 10:58:39,1,0,0.99,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [-8.840012550354004, 232.3025608062744, 147.58289337158203, 486.79309844970703], 'bbox': [-0.01381252, 0.48396367, 0.23059827, 1.0141523], 'tracking_id': 55}]",[]
1.0,2022-06-01 10:58:39,0,0,1.0,[],[]
1.0,2022-06-01 10:58:40,1,0,0.99,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [-6.129140853881836, 270.6858444213867, 145.77823638916016, 479.4781494140625], 'bbox': [-0.009576783, 0.56392884, 0.2277785, 0.9989128], 'tracking_id': 65}]",[]
1.0,2022-06-01 10:58:40,0,0,1.0,[],[]
1.0,2022-06-01 10:58:41,1,0,0.99,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [-4.886064529418945, 250.68815231323242, 149.9374008178711, 489.60336685180664], 'bbox': [-0.007634476, 0.522267, 0.23427719, 1.020007], 'tracking_id': 67}]",[]
1.0,2022-06-01 10:58:41,2,1,0.96,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [131.96405410766602, 379.7589111328125, 183.1741714477539, 480.54622650146484], 'bbox': [0.20619383, 0.7911644, 0.28620964, 1.001138], 'tracking_id': 68}, {'position': [0.0, 0.0, 0.0], 'bbox_real': [-7.875795364379883, 272.7019786834717, 141.87451362609863, 478.6178684234619], 'bbox': [-0.01230593, 0.5681291, 0.22167893, 0.99712056], 'tracking_id': 67}]","[0, 1]"
1.0,2022-06-01 10:58:42,2,1,0.96,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [132.58179664611816, 379.749698638916, 182.52735137939453, 480.56596755981445], 'bbox': [0.20715906, 0.7911452, 0.285199, 1.0011791], 'tracking_id': 68}, {'position': [0.0, 0.0, 0.0], 'bbox_real': [-7.108120918273926, 266.3586616516113, 140.44267654418945, 478.75396728515625], 'bbox': [-0.011106439, 0.5549139, 0.21944168, 0.9974041], 'tracking_id': 69}]","[0, 1]"
1.0,2022-06-01 10:58:42,1,0,0.99,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [-7.254161834716797, 266.2781524658203, 141.88729286193848, 479.5942497253418], 'bbox': [-0.011334628, 0.55474615, 0.2216989, 0.9991547], 'tracking_id': 70}]",[]
1.0,2022-06-01 10:58:46,1,0,0.99,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [-7.275805473327637, 265.4502582550049, 140.96179962158203, 479.049654006958], 'bbox': [-0.011368446, 0.5530214, 0.22025281, 0.9980201], 'tracking_id': 70}]",[]
1.0,2022-06-01 10:58:46,1,0,0.99,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [132.37764358520508, 381.36680603027344, 183.2476806640625, 480.82494735717773], 'bbox': [0.20684007, 0.7945142, 0.2863245, 1.0017186], 'tracking_id': 72}]",[]
1.0,2022-06-01 10:58:47,1,0,0.99,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [-7.40079402923584, 269.06081199645996, 143.13236236572266, 479.30840492248535], 'bbox': [-0.011563741, 0.56054336, 0.22364432, 0.9985592], 'tracking_id': 74}]",[]
1.0,2022-06-01 10:58:47,1,0,0.99,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [3.6202049255371094, 203.01733016967773, 157.3685073852539, 481.4652442932129], 'bbox': [0.00565657, 0.42295277, 0.2458883, 1.0030526], 'tracking_id': 74}]",[]
1.0,2022-06-01 10:58:48,1,0,0.99,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [6.277923583984375, 206.7914056777954, 160.52772521972656, 481.2805366516113], 'bbox': [0.009809256, 0.43081543, 0.25082457, 1.0026678], 'tracking_id': 74}]",[]
1.0,2022-06-01 10:58:48,0,0,1.0,[],[]
1.0,2022-06-01 10:58:49,0,0,1.0,[],[]
1.0,2022-06-01 10:58:49,1,0,0.99,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [-7.497611045837402, 270.2354049682617, 143.59453201293945, 479.0424156188965], 'bbox': [-0.011715017, 0.5629904, 0.22436646, 0.99800503], 'tracking_id': 75}]",[]
1.0,2022-06-01 10:58:50,1,0,0.99,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [-7.342233657836914, 271.2997627258301, 142.2964096069336, 479.0178680419922], 'bbox': [-0.01147224, 0.56520784, 0.22233814, 0.9979539], 'tracking_id': 75}]",[]
1.0,2022-06-01 10:58:50,1,0,0.99,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [-6.533298492431641, 270.0967597961426, 144.52276229858398, 479.87829208374023], 'bbox': [-0.010208279, 0.5627016, 0.22581682, 0.99974644], 'tracking_id': 75}]",[]
1.0,2022-06-01 10:58:51,1,0,0.99,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [-6.016945838928223, 231.68892860412598, 151.23762130737305, 485.5729293823242], 'bbox': [-0.009401478, 0.48268527, 0.23630878, 1.0116103], 'tracking_id': 75}]",[]
1.0,2022-06-01 10:58:52,1,0,0.99,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [-3.703584671020508, 256.3501167297363, 149.84050750732422, 487.6911735534668], 'bbox': [-0.005786851, 0.53406274, 0.2341258, 1.0160233], 'tracking_id': 75}]",[]
1.0,2022-06-01 10:58:52,1,0,0.99,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [-6.012692451477051, 220.94183921813965, 151.42948150634766, 483.11473846435547], 'bbox': [-0.009394832, 0.4602955, 0.23660856, 1.006489], 'tracking_id': 75}]",[]
1.0,2022-06-01 10:58:53,1,0,0.99,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [-6.403374671936035, 226.769700050354, 152.3785400390625, 482.1237373352051], 'bbox': [-0.010005273, 0.47243688, 0.23809147, 1.0044245], 'tracking_id': 75}]",[]
1.0,2022-06-01 10:58:53,2,1,0.96,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [131.9869613647461, 376.32293701171875, 181.9310188293457, 479.92984771728516], 'bbox': [0.20622963, 0.7840061, 0.28426722, 0.99985385], 'tracking_id': 79}, {'position': [0.0, 0.0, 0.0], 'bbox_real': [-5.379080772399902, 227.07481384277344, 150.34225463867188, 482.6426124572754], 'bbox': [-0.008404814, 0.47307253, 0.23490977, 1.0055054], 'tracking_id': 75}]","[0, 1]"
1.0,2022-06-01 10:58:54,1,0,0.99,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [-5.197911262512207, 226.87522888183594, 150.06378173828125, 482.74824142456055], 'bbox': [-0.008121736, 0.47265673, 0.23447466, 1.0057255], 'tracking_id': 75}]",[]
1.0,2022-06-01 10:58:54,1,0,0.99,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [-5.084924697875977, 229.39398765563965, 149.1702175140381, 482.65525817871094], 'bbox': [-0.007945195, 0.47790414, 0.23307846, 1.0055318], 'tracking_id': 75}]",[]
1.0,2022-06-01 10:58:55,1,0,0.99,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [-5.374770164489746, 231.44120693206787, 149.79074478149414, 482.2148895263672], 'bbox': [-0.008398078, 0.48216918, 0.23404804, 1.0046144], 'tracking_id': 75}]",[]
1.0,2022-06-01 10:58:55,1,0,0.99,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [-3.157505989074707, 252.44047164916992, 150.20307540893555, 486.8661689758301], 'bbox': [-0.004933603, 0.52591765, 0.2346923, 1.0143045], 'tracking_id': 75}]",[]
1.0,2022-06-01 10:58:56,1,0,0.99,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [-6.371946334838867, 233.57952117919922, 152.39161491394043, 484.66827392578125], 'bbox': [-0.009956166, 0.486624, 0.2381119, 1.0097256], 'tracking_id': 75}]",[]
1.0,2022-06-01 10:58:56,1,0,0.99,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [-4.839205741882324, 255.9118366241455, 148.77567291259766, 487.6178741455078], 'bbox': [-0.007561259, 0.53314966, 0.23246199, 1.0158706], 'tracking_id': 75}]",[]
1.0,2022-06-01 10:58:57,1,0,0.99,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [-6.032462120056152, 234.3993043899536, 150.66198348999023, 485.25890350341797], 'bbox': [-0.009425722, 0.48833188, 0.23540935, 1.010956], 'tracking_id': 75}]",[]
1.0,2022-06-01 10:58:57,1,0,0.99,"[{'position': [0.0, 0.0, 0.0], 'bbox_real': [-4.811067581176758, 255.19898414611816, 148.73729705810547, 487.61072158813477], 'bbox': [-0.007517293, 0.53166455, 0.23240203, 1.0158557], 'tracking_id': 75}]",[]
